Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Belinda Snell,PHO,G,30,343,30,2,11.4,1.2,3.5,.349,0.9,2.6,.329,0.4,0.9,.407,0.2,0.4,.636,0.4,1.5,1.5,0.7,0.1,0.6,1.0,3.6
Michelle Snow,HOU,C,34,892,34,34,26.2,4.1,8.4,.493,0.0,0.0,,4.1,8.4,.493,2.5,3.3,.768,2.3,6.8,1.4,0.5,1.0,2.7,3.1,10.8
Sidney Spencer,LAS,G,34,828,34,22,24.4,3.5,8.8,.393,1.6,3.6,.439,1.9,5.2,.362,1.1,1.2,.881,1.4,4.1,1.2,0.8,0.3,1.0,2.5,9.6
Tiffany Stansbury,MIN,F-C,30,437,30,14,14.6,1.8,4.0,.458,0.0,0.0,,1.8,4.0,.458,0.7,1.3,.513,1.7,4.3,0.5,0.4,0.4,1.0,2.6,4.3
Ann Strother,IND,G-F,12,69,12,0,5.8,0.8,2.6,.323,0.5,1.3,.400,0.3,1.3,.250,0.2,0.2,1.000,0.5,0.8,0.3,0.0,0.0,0.2,0.4,2.3
Tammy Sutton-Brown,IND,C,34,860,34,33,25.3,4.4,9.0,.485,0.0,0.0,,4.4,9.0,.485,3.3,4.6,.716,1.9,5.4,0.9,1.0,1.4,2.5,3.4,12.0
Sheryl Swoopes*,HOU,F-G,3,106,3,3,35.3,3.0,8.3,.360,0.3,2.3,.143,2.7,6.0,.444,1.3,1.3,1.000,1.0,5.7,3.7,1.7,0.3,3.0,1.0,7.7
Diana Taurasi,PHO,G,32,1025,32,32,32.0,6.4,14.6,.440,3.0,8.1,.367,3.5,6.5,.531,3.3,4.0,.835,0.6,4.2,4.3,1.4,1.1,2.6,3.3,19.2
Penny Taylor,PHO,F,34,1010,34,34,29.7,5.8,11.7,.499,1.0,2.6,.378,4.8,9.0,.534,5.1,5.8,.884,2.1,6.3,2.9,1.5,0.6,2.3,3.5,17.8
Nikki Teasley,WAS,G,33,746,33,33,22.6,1.5,4.6,.336,0.8,2.6,.329,0.7,2.0,.343,1.3,1.4,.933,0.6,2.2,3.3,0.7,0.2,1.9,2.4,5.2
Kasha Terry,IND,C-F,9,54,9,0,6.0,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,0.3,0.4,.750,0.6,1.6,0.1,0.2,0.3,1.2,2.0,1.0
Carla Thomas,CHI,F,17,122,17,0,7.2,0.9,2.2,.395,0.0,0.1,.000,0.9,2.2,.405,0.8,0.8,.929,0.6,1.6,0.2,0.1,0.2,0.4,1.3,2.5
Christi Thomas,LAS,F-C,34,640,34,19,18.8,3.4,7.0,.481,0.2,0.5,.353,3.2,6.5,.491,1.6,2.1,.757,1.9,5.3,0.5,0.6,0.3,1.4,3.5,8.4
LaToya Thomas,LAS,F,27,487,27,7,18.0,2.9,6.4,.443,0.6,1.4,.421,2.3,5.0,.449,1.4,1.7,.826,1.0,2.3,1.2,0.3,0.3,1.1,2.3,7.7
Tina Thompson*,HOU,F,34,1234,34,34,36.3,6.1,14.6,.420,1.5,3.8,.400,4.6,10.7,.427,5.0,6.0,.834,1.9,6.7,2.8,0.9,0.7,3.3,1.8,18.8
Shona Thorburn,SEA,G,2,8,2,0,4.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0
Erin Thorn,NYL,G,29,883,29,29,30.4,3.6,8.4,.424,1.7,4.2,.390,1.9,4.2,.459,0.9,1.2,.735,0.6,3.0,2.5,0.9,0.0,1.7,1.4,9.7
Barbara Turner,HOU,G-F,22,263,22,2,12.0,1.3,3.3,.403,0.3,1.4,.233,1.0,1.9,.524,1.2,1.9,.659,0.4,1.9,0.9,0.4,0.2,1.0,1.1,4.2
Ayana Walker,DET,F,2,43,2,1,21.5,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,0.5,1.5,.333,0.0,3.0,0.5,0.5,1.0,3.0,4.0,3.5
DeMya Walker,SAC,F,5,105,5,5,21.0,3.4,8.4,.405,0.0,0.0,,3.4,8.4,.405,2.0,2.8,.714,3.4,5.0,1.2,0.6,0.6,3.0,2.2,8.8
Martina Weber,NYL,C,2,4,2,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Kendra Wecker,SAS,F,14,73,14,1,5.2,0.4,1.4,.300,0.0,0.3,.000,0.4,1.1,.375,0.3,0.4,.667,0.3,0.6,0.3,0.2,0.1,0.2,0.5,1.1
Lindsay Whalen*,CON,G,34,1040,34,34,30.6,4.6,9.8,.468,0.5,2.5,.209,4.1,7.3,.559,3.6,4.6,.785,1.0,4.8,5.0,2.1,0.1,2.2,2.5,13.4
Tan White,IND,G,34,841,34,9,24.7,4.0,10.4,.386,1.3,3.7,.339,2.7,6.6,.413,1.6,1.9,.841,0.7,2.6,1.9,1.1,0.3,2.9,2.2,10.8
Tamika Whitmore,IND,F,34,880,34,25,25.9,4.1,9.9,.415,0.6,2.1,.300,3.5,7.8,.445,2.1,2.7,.763,1.3,5.0,1.5,0.6,0.3,2.5,2.5,10.9
Adrian Williams-Strong,SAC,C-F,34,609,34,2,17.9,2.5,5.3,.475,0.0,0.0,,2.5,5.3,.475,1.2,1.5,.788,1.8,4.5,0.8,0.6,0.2,1.7,1.9,6.2
Le'coe Willingham,CON,F,28,320,28,5,11.4,0.7,1.9,.385,0.0,0.1,.000,0.7,1.7,.417,0.6,0.9,.720,1.0,2.8,0.4,0.3,0.2,0.7,1.6,2.1
Tamika Williams,MIN,F,21,149,21,2,7.1,0.6,1.0,.600,0.0,0.0,,0.6,1.0,.600,0.3,0.5,.636,0.8,1.9,0.3,0.1,0.0,0.4,0.9,1.5
Tanisha Wright,SEA,G,34,547,34,5,16.1,1.5,3.7,.400,0.2,0.6,.273,1.3,3.0,.427,1.0,1.1,.846,0.5,1.3,2.0,0.9,0.1,1.6,1.6,4.1
Brooke Wyckoff,CHI,F,34,520,34,7,15.3,0.9,2.5,.376,0.7,2.0,.358,0.2,0.5,.444,0.3,0.4,.769,0.7,3.2,1.4,0.6,0.5,0.8,2.4,2.9
Sophia Young-Malcolm,SAS,F,33,1106,33,33,33.5,6.5,13.6,.478,0.0,0.2,.000,6.5,13.4,.483,3.8,5.1,.749,2.2,5.8,1.5,1.5,0.4,1.8,3.0,16.8
Shanna Zolman,SAS,G,34,548,34,1,16.1,3.1,8.0,.393,2.2,5.3,.409,1.0,2.7,.363,0.8,0.9,.897,0.1,1.4,0.8,0.4,0.1,1.2,1.0,9.2
Sherill Baker,TOT,G,27,505,27,11,18.7,2.4,7.2,.335,0.3,1.3,.235,2.1,5.9,.356,2.6,3.1,.833,0.6,2.6,2.9,1.3,0.1,2.4,2.2,7.7
Kiesha Brown,TOT,G,30,356,30,0,11.9,1.4,3.6,.380,0.6,1.4,.442,0.7,2.2,.338,1.4,1.6,.854,0.3,1.5,1.7,0.4,0.1,0.9,0.9,4.7
Monique Currie,TOT,F,33,832,33,24,25.2,3.2,7.3,.440,0.4,1.2,.341,2.8,6.1,.460,3.9,4.9,.785,1.4,4.0,1.8,0.7,0.2,1.5,2.9,10.7
Tye'sha Fluker,TOT,C,21,145,21,0,6.9,0.8,2.6,.315,0.0,0.1,.333,0.8,2.4,.314,0.2,0.4,.556,0.5,1.2,0.1,0.1,0.4,0.6,0.8,1.9
Chasity Melvin,TOT,C-F,32,935,32,28,29.2,3.7,8.1,.456,0.0,0.2,.143,3.7,7.9,.464,2.7,4.0,.659,2.3,6.7,1.2,1.2,0.7,2.2,3.2,10.1
Iciss Tillis,TOT,F-C,11,34,11,1,3.1,0.2,0.7,.250,0.0,0.2,.000,0.2,0.5,.333,0.0,0.0,,0.2,0.7,0.1,0.0,0.0,1.0,0.5,0.4
Lisa Willis,TOT,G,24,234,24,0,9.8,1.2,3.4,.346,0.7,2.2,.302,0.5,1.2,.429,0.3,0.5,.583,0.6,1.5,0.5,0.6,0.0,1.4,1.0,3.3
Sherill Baker,NYL,G,3,13,3,0,4.3,0.7,0.7,1.000,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.7
Kiesha Brown,MIN,G,3,29,3,0,9.7,0.7,3.0,.222,0.3,1.0,.333,0.3,2.0,.167,2.0,2.7,.750,0.7,1.7,0.7,0.3,0.3,0.7,1.7,3.7
Monique Currie,CHI,F,2,61,2,2,30.5,4.0,13.5,.296,1.0,5.5,.182,3.0,8.0,.375,5.5,7.5,.733,1.5,6.0,2.0,0.5,0.0,2.0,1.5,14.5
Tye'sha Fluker,SEA,C,9,31,9,0,3.4,0.0,1.1,.000,0.0,0.1,.000,0.0,1.0,.000,0.1,0.2,.500,0.2,0.8,0.0,0.0,0.1,0.3,0.4,0.1
Chasity Melvin,WAS,C-F,3,82,3,3,27.3,3.0,8.7,.346,0.0,0.7,.000,3.0,8.0,.375,5.3,6.3,.842,2.3,6.7,0.0,2.0,0.0,0.7,4.3,11.3
Iciss Tillis,LAS,F-C,3,8,3,0,2.7,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,1.3,1.0,0.0
Lisa Willis,LAS,G,8,77,8,0,9.6,0.9,2.5,.350,0.3,1.1,.222,0.6,1.4,.455,0.3,0.5,.500,0.3,1.1,0.5,0.5,0.1,1.3,1.3,2.3
Sherill Baker,LAS,G,24,492,24,11,20.5,2.6,8.0,.328,0.3,1.4,.212,2.3,6.6,.352,2.9,3.5,.833,0.7,2.9,3.2,1.5,0.1,2.7,2.4,8.5
Kiesha Brown,LAS,G,27,327,27,0,12.1,1.4,3.7,.394,0.7,1.5,.450,0.8,2.2,.356,1.3,1.5,.875,0.3,1.4,1.8,0.4,0.1,0.9,0.8,4.9
Monique Currie,WAS,F,31,771,31,22,24.9,3.2,6.9,.458,0.4,1.0,.400,2.8,5.9,.467,3.8,4.8,.791,1.4,3.9,1.7,0.7,0.2,1.5,3.0,10.5
Tye'sha Fluker,LAS,C,12,114,12,0,9.5,1.4,3.7,.386,0.1,0.2,.500,1.3,3.5,.381,0.3,0.6,.571,0.8,1.6,0.3,0.3,0.6,0.8,1.1,3.3
Chasity Melvin,CHI,C-F,29,853,29,25,29.4,3.8,8.0,.468,0.0,0.2,.200,3.7,7.9,.474,2.4,3.8,.627,2.3,6.7,1.3,1.1,0.8,2.4,3.0,9.9
Iciss Tillis,DET,F-C,8,26,8,1,3.3,0.3,0.8,.333,0.0,0.3,.000,0.3,0.5,.500,0.0,0.0,,0.3,0.9,0.1,0.0,0.0,0.9,0.4,0.5
Lisa Willis,NYL,G,16,157,16,0,9.8,1.3,3.8,.344,0.9,2.8,.318,0.4,1.1,.412,0.3,0.5,.625,0.8,1.7,0.6,0.6,0.0,1.5,0.9,3.8
