Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Shanna Zolman,TUL,G,30,639,30,16,21.3,3.5,8.7,.404,1.9,4.5,.422,1.6,4.2,.384,0.8,1.0,.800,0.3,1.4,1.6,0.9,0.1,1.6,1.3,9.7
Kara Braxton,TOT,C-F,35,593,35,16,16.9,4.2,8.1,.516,0.0,0.1,.250,4.1,8.0,.520,1.6,2.3,.679,1.6,4.7,1.3,0.9,0.6,2.7,2.6,9.9
Alexis Hornbuckle,TOT,G,28,510,28,10,18.2,1.6,4.6,.341,0.5,1.8,.286,1.1,2.9,.375,0.9,1.1,.800,0.8,2.6,2.0,1.5,0.5,1.4,2.5,4.5
Tiffany Jackson-Jones,TOT,F,34,717,34,17,21.1,2.3,5.9,.395,0.0,0.0,1.000,2.3,5.9,.392,2.1,2.6,.787,1.6,5.1,1.1,1.2,0.3,1.8,1.9,6.7
Rashanda McCants,TOT,F,23,374,23,8,16.3,2.0,5.4,.379,0.7,2.4,.291,1.3,3.0,.449,0.9,1.5,.588,1.1,2.3,1.1,0.7,0.2,0.9,2.3,5.7
Shay Murphy,TOT,G,26,376,26,1,14.5,1.7,5.3,.324,0.5,1.8,.277,1.2,3.5,.348,1.2,1.9,.612,1.0,3.1,1.2,0.7,0.1,1.1,1.5,5.1
Nicole Ohlde,TOT,F-C,32,523,32,9,16.3,1.9,4.4,.443,0.0,0.0,,1.9,4.4,.443,1.0,1.4,.689,0.7,2.6,0.8,0.3,0.5,1.3,2.1,4.8
Plenette Pierson,TOT,F,33,544,33,1,16.5,3.8,7.9,.479,0.1,0.3,.364,3.7,7.6,.484,2.0,2.5,.827,0.9,3.5,1.2,0.8,0.3,1.8,2.5,9.7
Allie Quigley,TOT,G,7,43,7,0,6.1,0.9,1.7,.500,0.3,0.6,.500,0.6,1.1,.500,0.9,1.1,.750,0.0,0.3,0.1,0.3,0.1,0.4,0.6,2.9
Shavonte Zellous,TOT,G,31,485,31,1,15.6,1.7,5.2,.323,0.3,1.1,.229,1.4,4.1,.349,2.1,2.7,.753,0.5,1.9,1.5,0.5,0.5,1.1,2.0,5.7
Kara Braxton,TUL,C-F,22,369,22,16,16.8,4.1,8.2,.500,0.0,0.2,.250,4.0,8.0,.506,1.0,1.6,.639,1.2,4.6,1.3,1.1,0.8,3.0,2.5,9.3
Alexis Hornbuckle,TUL,G,15,316,15,10,21.1,2.1,5.5,.373,0.7,1.7,.400,1.4,3.9,.362,1.0,1.2,.833,0.9,3.5,2.7,1.5,0.7,1.8,2.7,5.8
Tiffany Jackson-Jones,NYL,F,9,124,9,0,13.8,1.1,3.0,.370,0.0,0.0,,1.1,3.0,.370,2.1,2.8,.760,0.6,3.1,0.4,0.7,0.1,0.8,1.6,4.3
Rashanda McCants,MIN,F,17,268,17,4,15.8,1.9,4.9,.393,0.6,2.2,.297,1.3,2.8,.468,1.1,1.7,.621,1.2,2.4,0.9,0.6,0.1,0.8,2.2,5.6
Shay Murphy,IND,G,15,221,15,1,14.7,1.9,5.3,.350,0.3,1.3,.263,1.5,4.1,.377,1.1,1.9,.571,1.3,4.1,1.5,0.5,0.1,1.2,1.3,5.1
Nicole Ohlde,PHO,F-C,20,222,20,0,11.1,1.2,2.6,.442,0.0,0.0,,1.2,2.6,.442,0.7,1.2,.609,0.4,1.9,0.5,0.2,0.4,0.8,1.6,3.0
Plenette Pierson,TUL,F,8,126,8,1,15.8,4.8,8.9,.535,0.4,0.9,.429,4.4,8.0,.547,2.3,2.6,.857,0.8,2.5,1.3,1.3,0.4,1.6,2.1,12.1
Allie Quigley,IND,G,3,18,3,0,6.0,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,0.7,0.7,1.000,0.0,0.3,0.3,0.7,0.3,1.0,0.7,2.0
Shavonte Zellous,TUL,G,4,67,4,1,16.8,1.3,7.8,.161,0.3,2.5,.100,1.0,5.3,.190,1.3,1.5,.833,0.3,0.8,2.5,0.5,0.0,0.5,1.8,4.0
Kara Braxton,PHO,C-F,13,224,13,0,17.2,4.3,7.9,.544,0.0,0.0,,4.3,7.9,.544,2.5,3.5,.711,2.2,4.8,1.2,0.6,0.4,2.1,2.8,11.1
Alexis Hornbuckle,MIN,G,13,194,13,0,14.9,1.0,3.5,.283,0.3,1.8,.167,0.7,1.7,.409,0.7,0.9,.750,0.6,1.5,1.3,1.4,0.2,0.9,2.4,3.0
Tiffany Jackson-Jones,TUL,F,25,593,25,17,23.7,2.8,6.9,.399,0.0,0.0,1.000,2.7,6.9,.395,2.0,2.6,.797,2.0,5.8,1.4,1.4,0.3,2.1,2.0,7.6
Rashanda McCants,TUL,F,6,106,6,4,17.7,2.3,6.7,.350,0.8,3.0,.278,1.5,3.7,.409,0.3,0.8,.400,0.7,2.0,1.5,0.8,0.5,1.0,2.5,5.8
Shay Murphy,CHI,G,11,155,11,0,14.1,1.5,5.4,.288,0.7,2.5,.286,0.8,2.8,.290,1.3,1.9,.667,0.6,1.8,0.8,0.8,0.0,1.0,1.6,5.1
Nicole Ohlde,TUL,F-C,12,301,12,9,25.1,3.3,7.3,.443,0.0,0.0,,3.3,7.3,.443,1.4,1.8,.773,1.3,3.8,1.4,0.7,0.8,2.2,2.9,7.9
Plenette Pierson,NYL,F,25,418,25,0,16.7,3.5,7.6,.458,0.0,0.2,.250,3.4,7.4,.462,2.0,2.4,.817,1.0,3.8,1.1,0.7,0.3,1.8,2.7,9.0
Allie Quigley,SAS,G,4,25,4,0,6.3,1.0,2.0,.500,0.5,1.0,.500,0.5,1.0,.500,1.0,1.5,.667,0.0,0.3,0.0,0.0,0.0,0.0,0.5,3.5
Shavonte Zellous,IND,G,27,418,27,0,15.5,1.7,4.8,.362,0.3,0.9,.280,1.5,3.9,.381,2.2,2.9,.747,0.5,2.1,1.3,0.4,0.6,1.2,2.0,5.9
