Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Jasmine Thomas,ATL,G,34,594,34,23,17.5,1.8,5.6,.323,0.4,1.4,.255,1.4,4.2,.345,0.9,1.2,.714,0.5,2.1,1.6,0.5,0.1,1.1,1.4,4.8
Krystal Thomas,IND,C,21,176,21,3,8.4,0.9,1.6,.545,0.0,0.0,,0.9,1.6,.545,0.3,0.7,.429,0.7,2.2,0.4,0.2,0.7,0.6,1.4,2.0
Amanda Thompson,ATL,F,21,174,21,0,8.3,0.6,1.7,.361,0.0,0.0,,0.6,1.7,.361,0.5,0.6,.833,1.0,2.1,0.5,0.2,0.5,0.6,1.2,1.7
Kristi Toliver,LAS,G,27,770,27,21,28.5,4.3,9.6,.442,1.7,4.3,.393,2.6,5.3,.483,1.6,1.9,.843,0.3,2.1,4.1,1.1,0.0,1.7,2.4,11.8
Courtney Vandersloot,CHI,G,18,452,18,16,25.1,2.6,6.5,.402,0.5,1.3,.375,2.1,5.2,.409,1.1,1.3,.833,0.4,2.2,5.7,1.2,0.5,2.6,2.4,6.8
Kia Vaughn,WAS,C,33,795,33,33,24.1,4.1,8.9,.458,0.0,0.1,.000,4.1,8.9,.461,0.8,1.2,.634,1.8,6.3,1.2,0.9,0.5,1.4,2.3,9.0
Avery Warley-Talbert,NYL,C,28,443,28,23,15.8,1.6,3.4,.489,0.0,0.0,,1.6,3.4,.489,0.9,1.1,.833,1.6,3.8,0.1,0.4,0.4,1.0,2.6,4.2
Lindsay Whalen*,MIN,G,34,1040,34,34,30.6,5.3,11.0,.480,0.0,0.3,.100,5.3,10.7,.490,3.4,4.5,.770,0.6,4.2,5.5,0.9,0.1,1.8,1.6,14.1
Tan White,MIN,G,34,604,34,1,17.8,1.9,4.7,.400,0.6,1.9,.333,1.2,2.8,.447,0.5,0.7,.739,0.3,1.8,1.1,0.9,0.1,0.9,2.0,4.9
Davellyn Whyte,SAS,G,2,10,2,0,5.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.5,0.5,0.0,0.5,1.5,0.0
Candice Wiggins,LAS,G,17,237,17,0,13.9,0.5,2.8,.188,0.4,1.4,.250,0.2,1.4,.125,0.2,0.3,.800,0.5,1.2,0.9,0.7,0.2,0.6,1.8,1.6
Riquna Williams,TUL,G,11,174,11,2,15.8,2.5,6.3,.406,0.5,2.5,.222,2.0,3.8,.524,1.3,1.4,.933,0.5,1.8,1.2,1.4,0.2,1.4,1.5,6.9
Monica Wright,MIN,G,24,441,24,9,18.4,2.2,5.2,.419,0.2,0.8,.278,2.0,4.4,.443,1.3,1.8,.738,0.3,2.2,2.1,0.7,0.3,1.5,2.1,5.8
Tanisha Wright,SEA,G,29,740,29,29,25.5,2.8,6.6,.417,0.2,0.6,.278,2.6,6.0,.431,2.3,2.9,.795,0.5,2.3,3.6,0.9,0.1,2.1,2.6,8.0
Sophia Young-Malcolm,SAS,F,34,823,34,20,24.2,3.4,7.2,.469,0.0,0.1,.000,3.4,7.1,.477,1.4,2.1,.658,1.8,4.6,1.5,1.1,0.2,0.8,1.6,8.2
Tamera Young,CHI,F,34,937,34,33,27.6,2.9,6.6,.438,0.0,0.0,,2.9,6.6,.438,0.9,1.6,.556,1.1,5.1,1.2,0.7,0.1,0.8,2.6,6.7
Toni Young,NYL,F,8,38,8,0,4.8,0.4,1.3,.300,0.0,0.0,,0.4,1.3,.300,0.4,0.6,.600,0.1,0.8,0.1,0.1,0.3,0.0,0.8,1.1
Shavonte Zellous,IND,G,34,931,34,33,27.4,3.9,9.4,.411,0.7,2.4,.305,3.1,7.0,.447,2.6,3.3,.784,0.6,2.8,2.1,0.7,0.5,1.6,2.9,11.0
Swin Cash*,TOT,F,32,389,32,5,12.2,1.0,3.4,.306,0.0,0.6,.053,1.0,2.8,.360,0.8,1.2,.667,0.4,1.9,1.0,0.4,0.2,1.1,1.3,2.9
DeLisha Milton-Jones,TOT,F,21,343,21,2,16.3,2.3,5.8,.397,0.1,0.6,.250,2.1,5.2,.413,0.9,1.2,.760,0.5,2.3,1.0,0.4,0.4,1.1,2.0,5.6
Swin Cash*,ATL,F,17,149,17,1,8.8,0.6,2.5,.233,0.0,0.5,.000,0.6,2.0,.294,0.4,0.9,.400,0.1,0.9,0.7,0.4,0.2,0.8,1.2,1.5
DeLisha Milton-Jones,NYL,F,19,320,19,2,16.8,2.4,6.0,.404,0.1,0.5,.200,2.3,5.5,.423,0.8,1.1,.714,0.6,2.5,1.1,0.4,0.3,1.1,2.0,5.7
Swin Cash*,NYL,F,15,240,15,4,16.0,1.5,4.3,.354,0.1,0.7,.100,1.5,3.7,.400,1.3,1.6,.833,0.8,2.9,1.4,0.4,0.1,1.5,1.5,4.5
DeLisha Milton-Jones,ATL,F,2,23,2,0,11.5,1.0,3.5,.286,0.5,1.0,.500,0.5,2.5,.200,2.0,2.0,1.000,0.0,1.0,0.0,0.5,1.5,1.5,1.5,4.5
