Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Kate Paye,MIN,G,28,408,28,12,14.6,0.7,2.1,.328,0.4,1.5,.293,0.3,0.6,.412,0.2,0.3,.667,0.1,1.1,1.4,0.3,0.2,1.0,1.8,2.0
Ticha Penicheiro,SAC,G,30,936,30,30,31.2,2.3,6.2,.368,0.3,1.7,.200,1.9,4.5,.430,2.1,3.6,.579,0.4,3.0,7.9,2.3,0.2,2.4,2.4,6.9
Bridget Pettis,PHO,G,32,583,32,6,18.2,1.9,5.3,.357,0.6,2.3,.267,1.3,2.9,.430,1.5,1.9,.803,0.6,1.9,1.4,1.0,0.1,1.2,1.9,5.9
Tari Phillips,NYL,F-C,31,978,31,30,31.5,5.5,11.7,.467,0.1,0.3,.250,5.4,11.5,.472,2.7,4.2,.654,2.8,8.0,0.9,1.9,0.7,2.7,3.5,13.8
Angie Potthoff,MIN,F,3,8,3,0,2.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.7,0.3,0.0,0.0,0.0,1.0,0.0
Elaine Powell,ORL,G,20,347,20,1,17.4,1.3,3.3,.394,0.2,0.5,.333,1.2,2.9,.404,0.9,1.1,.773,0.9,2.5,2.1,0.6,0.1,1.5,1.1,3.6
Lynn Pride,POR,G-F,32,462,32,1,14.4,1.3,3.7,.347,0.1,0.3,.333,1.2,3.4,.349,0.9,1.3,.690,0.7,1.9,1.3,0.5,0.3,1.0,1.8,3.6
Texlin Quinney,IND,F,17,118,17,0,6.9,0.4,0.8,.429,0.0,0.0,,0.4,0.8,.429,0.2,0.3,.600,0.6,0.9,0.9,0.2,0.0,0.6,0.7,0.9
Jamie Redd,SEA,F,26,387,26,8,14.9,1.9,4.8,.392,0.7,2.0,.346,1.2,2.8,.425,0.9,1.3,.706,0.7,1.7,0.6,0.7,0.0,1.3,2.0,5.4
Brandy Reed,PHO,F,32,1090,32,30,34.1,7.2,14.3,.507,0.6,1.3,.419,6.7,12.9,.516,4.0,4.4,.901,1.8,5.9,2.7,2.1,0.7,2.8,1.6,19.0
Tracy Reid,CHA,F,29,620,29,17,21.4,3.0,6.2,.478,0.0,0.1,.000,3.0,6.1,.483,1.3,2.5,.542,1.6,3.4,1.0,0.5,0.3,1.8,1.6,7.3
Jennifer Rizzotti,HOU,G,32,437,32,2,13.7,0.7,1.7,.382,0.4,1.2,.308,0.3,0.5,.563,0.2,0.3,.667,0.2,1.1,1.4,0.5,0.1,0.8,1.2,1.9
Crystal Robinson,NYL,F,27,722,27,14,26.7,3.2,7.4,.428,1.3,3.8,.353,1.9,3.7,.505,1.1,1.2,.909,1.0,2.5,1.8,0.9,0.4,1.2,2.7,8.8
Renee Robinson,WAS,G,2,5,2,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,2.0,2.0,1.000,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0
Jannon Roland,ORL,F,21,173,21,0,8.2,0.6,1.8,.351,0.1,0.5,.300,0.5,1.3,.370,0.2,0.4,.500,0.3,0.8,0.4,0.3,0.0,0.9,0.8,1.6
Nykesha Sales,ORL,F-G,32,995,32,32,31.1,5.3,12.0,.444,1.5,3.7,.395,3.8,8.3,.466,1.3,1.9,.694,1.3,4.3,2.2,1.5,0.4,2.1,2.9,13.4
Charisse Sampson,SEA,G,21,280,21,6,13.3,1.0,2.2,.468,0.4,1.1,.391,0.6,1.1,.542,1.2,1.3,.893,0.7,2.0,0.5,0.9,0.3,0.7,1.8,3.7
Sheri Sam,MIA,G-F,31,904,31,27,29.2,4.7,12.3,.387,1.1,3.9,.292,3.6,8.4,.431,2.2,3.2,.670,1.2,4.3,2.1,1.1,0.2,2.4,2.2,12.8
Alessandra Santos de Oliveira,IND,C,3,11,3,0,3.7,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,0.3,2.0,.167,0.0,1.0,0.0,0.0,0.0,0.7,1.0,1.0
Rankica Sarenac,PHO,C,20,142,20,0,7.1,1.2,2.2,.523,0.1,0.1,1.000,1.1,2.2,.512,0.9,1.4,.630,0.6,1.5,0.4,0.0,0.1,0.9,1.5,3.2
Paige Sauer,LAS,C,12,66,12,0,5.5,0.7,1.2,.571,0.0,0.0,,0.7,1.2,.571,0.3,0.4,.800,0.3,1.3,0.3,0.2,0.1,0.5,0.8,1.7
Olympia Scott,DET,C,28,369,28,0,13.2,1.3,3.2,.416,0.0,0.1,.000,1.3,3.1,.425,0.9,1.4,.650,1.0,2.9,1.0,0.4,0.4,1.6,3.0,3.6
Elena Shakirova,HOU,C,14,150,14,0,10.7,0.9,2.1,.433,0.1,0.9,.167,0.8,1.3,.611,2.1,2.4,.879,1.0,2.2,0.3,0.4,0.1,0.5,0.9,4.1
Madinah Slaise,DET,G,3,7,3,0,2.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,1.3,1.3,1.000,0.0,0.3,0.0,0.3,0.0,0.0,0.0,1.3
Charlotte Smith,CHA,F,30,659,30,7,22.0,1.9,5.3,.352,0.8,2.5,.316,1.1,2.8,.386,0.7,0.8,.800,1.0,3.5,1.8,0.5,0.6,1.6,2.9,5.2
Charmin Smith,SEA,G,32,516,32,3,16.1,0.5,1.8,.286,0.3,1.0,.313,0.2,0.8,.250,0.3,0.6,.556,0.4,1.5,1.7,0.5,0.1,1.0,1.6,1.6
Katie Smith*,MIN,G,32,1193,32,32,37.3,6.3,15.1,.421,2.8,7.3,.379,3.6,7.8,.460,4.8,5.5,.869,0.9,2.9,2.8,1.4,0.2,2.4,2.2,20.2
LaCharlotte Smith,ORL,G,3,12,3,0,4.0,0.7,1.0,.667,0.0,0.3,.000,0.7,0.7,1.000,0.3,0.3,1.000,0.3,0.7,0.3,0.7,0.0,0.7,0.7,1.7
Tangela Smith,SAC,C,32,925,32,32,28.9,5.5,11.6,.474,0.0,0.0,,5.5,11.6,.474,1.1,1.4,.783,1.9,5.6,1.3,0.9,2.0,1.9,3.3,12.1
Dawn Staley*,CHA,G,32,1099,32,32,34.3,2.9,7.9,.372,0.9,2.8,.330,2.0,5.2,.394,2.0,2.3,.878,0.7,2.4,5.9,1.2,0.0,2.8,2.5,8.8
Kate Starbird,UTA,F-G,29,340,29,0,11.7,1.3,3.8,.358,0.2,0.8,.217,1.2,3.0,.395,1.2,1.4,.810,0.4,1.1,1.0,0.4,0.4,1.0,1.1,4.0
Katy Steding,SAC,F,29,309,29,0,10.7,1.2,3.3,.379,0.6,1.8,.321,0.7,1.4,.452,0.1,0.2,.286,0.4,1.3,0.5,0.4,0.3,0.6,0.8,3.1
Maria Stepanova,PHO,C,15,170,15,1,11.3,1.6,3.6,.444,0.0,0.0,,1.6,3.6,.444,0.6,1.0,.600,1.0,3.2,0.5,0.3,0.6,1.5,2.8,3.8
Andrea Stinson,CHA,G,32,1123,32,32,35.1,6.7,14.5,.462,1.2,3.3,.358,5.5,11.2,.493,3.1,4.2,.739,1.1,4.3,3.8,1.7,0.7,2.7,2.4,17.7
Shanele Stires,MIN,F,21,117,21,0,5.6,0.6,1.4,.448,0.2,0.5,.500,0.4,0.9,.421,0.2,0.3,.667,0.3,0.7,0.3,0.3,0.0,0.7,1.0,1.7
Jurgita Streimikyte,IND,F,27,424,27,6,15.7,1.7,4.3,.393,0.1,0.2,.333,1.6,4.1,.396,1.0,1.3,.771,0.9,2.6,1.6,0.6,0.9,1.2,2.5,4.5
Sheryl Swoopes*,HOU,F-G,31,1090,31,31,35.2,7.9,15.6,.506,1.1,2.9,.374,6.8,12.7,.537,3.8,4.7,.821,1.3,6.3,3.8,2.8,1.1,2.6,2.2,20.7
Sonja Tate,MIN,G,8,94,8,0,11.8,1.3,2.8,.455,0.8,1.4,.545,0.5,1.4,.364,0.1,0.3,.500,0.8,1.6,0.6,0.4,0.0,0.9,1.6,3.4
Stacey Thomas,POR,F,32,863,32,31,27.0,1.8,5.1,.356,0.1,0.4,.250,1.7,4.7,.364,1.4,2.3,.595,1.5,3.9,3.2,1.7,0.5,2.1,2.9,5.1
Alicia Thompson,IND,F,31,792,31,26,25.5,4.2,8.2,.514,0.6,1.3,.450,3.6,6.9,.526,1.0,1.4,.714,1.5,5.1,1.3,0.8,0.1,1.7,2.7,10.0
Tina Thompson*,HOU,F,32,1087,32,32,34.0,6.0,12.7,.469,1.7,4.1,.417,4.3,8.6,.495,3.2,3.8,.837,2.1,7.7,1.5,1.5,0.8,2.6,2.8,16.9
Robin Threatt-Elliott,SEA,G,20,377,20,7,18.9,3.0,7.9,.382,0.6,1.9,.324,2.4,6.0,.400,1.2,1.8,.657,0.5,1.6,0.9,0.7,0.2,1.5,1.8,7.8
Michele Timms*,PHO,G,8,176,8,8,22.0,1.4,3.8,.367,0.5,2.1,.235,0.9,1.6,.538,0.5,0.5,1.000,0.3,2.0,2.3,1.9,0.3,2.3,2.8,3.8
Elena Tornikidou,DET,F,32,869,32,32,27.2,3.8,7.5,.506,0.0,0.3,.125,3.8,7.3,.519,2.7,2.9,.914,1.3,3.4,2.6,0.9,0.4,2.1,2.3,10.3
Tiffany Travis,CHA,F,32,574,32,12,17.9,2.2,4.9,.443,0.4,0.8,.480,1.8,4.2,.436,0.7,0.9,.750,0.8,2.5,0.8,1.0,0.1,1.0,2.3,5.4
Chantel Tremitiere,IND,G,25,318,25,3,12.7,0.7,2.0,.353,0.2,0.4,.444,0.6,1.7,.333,0.4,0.6,.625,0.2,1.2,2.0,0.4,0.0,1.2,1.2,2.0
Amaya Valdemoro,HOU,F,22,171,22,0,7.8,0.9,2.7,.333,0.5,1.3,.379,0.4,1.4,.290,0.3,0.3,1.000,0.1,1.0,0.6,0.4,0.2,0.6,1.0,2.6
Michele Van Gorp,POR,C,28,199,28,1,7.1,0.9,1.8,.500,0.0,0.0,,0.9,1.8,.500,0.7,1.3,.543,0.6,1.5,0.2,0.1,0.1,1.1,1.3,2.5
Kamila Vodichkova,SEA,F-C,23,489,23,19,21.3,3.0,7.4,.398,0.2,0.9,.200,2.8,6.6,.424,2.6,3.4,.769,1.2,4.2,1.0,0.6,0.5,2.5,2.7,8.7
DeMya Walker,POR,F,30,311,30,1,10.4,1.2,2.9,.398,0.0,0.1,.000,1.2,2.9,.407,0.7,1.6,.468,1.0,1.6,0.6,0.6,0.2,1.2,2.3,3.1
Coquese Washington,HOU,G,25,236,25,0,9.4,0.5,1.3,.364,0.1,0.6,.200,0.4,0.7,.500,0.6,0.8,.800,0.1,0.8,1.0,0.6,0.0,0.8,0.8,1.7
Tonya Massaline,WAS,F,19,103,19,0,5.4,0.4,1.5,.276,0.3,0.7,.429,0.1,0.8,.133,0.2,0.3,.667,0.3,0.7,0.3,0.1,0.0,0.2,0.2,1.4
Ann Wauters,CLE,C,32,598,32,0,18.7,2.4,4.7,.523,0.0,0.1,.000,2.4,4.6,.531,1.3,1.8,.741,1.5,4.0,1.2,0.7,0.8,2.0,2.3,6.2
Teresa Weatherspoon*,NYL,G,32,1078,32,32,33.7,2.1,4.8,.438,0.3,1.4,.250,1.8,3.4,.514,1.9,2.5,.741,0.5,3.4,6.4,2.0,0.2,2.7,2.7,6.4
Umeki Webb,MIA,G-F,13,195,13,5,15.0,0.8,3.1,.250,0.2,0.6,.250,0.6,2.5,.250,1.6,1.9,.840,0.2,1.1,1.1,0.5,0.3,1.8,2.2,3.3
Tamika Whitmore,NYL,F,32,689,32,16,21.5,3.4,7.9,.431,0.0,0.1,.000,3.4,7.8,.436,1.8,2.6,.702,1.1,3.3,0.6,0.5,0.5,1.7,3.2,8.7
Sue Wicks,NYL,F,32,680,32,12,21.3,1.7,4.5,.385,0.0,0.2,.200,1.7,4.3,.391,1.4,1.9,.726,1.5,4.7,0.7,0.8,1.2,1.6,2.4,4.9
Jamila Wideman,POR,G,5,35,5,0,7.0,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,0.0,0.0,,0.4,0.8,0.4,0.4,0.0,1.2,0.6,0.0
Adrian Williams-Strong,PHO,C-F,28,351,28,2,12.5,1.0,2.6,.403,0.0,0.0,,1.0,2.6,.403,0.7,1.4,.526,0.9,2.5,0.6,0.5,0.1,1.0,1.5,2.8
Beverly Williams,IND,G,1,3,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Natalie Williams,UTA,C,29,1039,29,29,35.8,6.2,12.6,.490,0.1,0.2,.600,6.1,12.4,.489,6.3,7.9,.798,4.6,11.6,1.8,1.2,0.6,2.7,4.3,18.7
Rita Williams,IND,G,32,1014,32,29,31.7,3.5,8.6,.409,1.5,4.1,.374,2.0,4.5,.441,2.5,3.4,.731,0.7,3.0,3.2,2.4,0.1,2.2,2.2,11.0
Tara Williams,POR,G,26,174,26,0,6.7,1.2,2.7,.449,0.5,1.6,.341,0.7,1.1,.607,0.2,0.3,.500,0.2,0.7,0.5,0.3,0.1,0.4,1.0,3.1
Amanda Wilson,PHO,F,3,9,3,0,3.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.7,1.3,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.7
Sophia Witherspoon,POR,G,32,1061,32,32,33.2,5.5,14.3,.384,1.9,5.1,.368,3.6,9.2,.392,4.0,4.6,.871,0.7,3.3,2.1,1.2,0.3,2.8,2.3,16.8
Kara Wolters,IND,C,31,793,31,30,25.6,4.8,8.5,.561,0.0,0.0,,4.8,8.5,.561,2.4,3.2,.740,1.5,5.3,1.3,0.4,1.6,2.4,3.2,11.9
Oksana Zakaluzhnaya,DET,C,23,258,23,0,11.2,1.7,3.2,.521,0.1,0.3,.429,1.5,2.9,.530,0.4,0.5,.909,0.7,2.0,0.1,0.2,0.6,0.8,2.0,3.9
Angela Aycock,TOT,G,4,13,4,0,3.3,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,0.0,0.0,,0.3,1.3,1.0,0.0,0.0,0.0,0.8,0.0
Michelle Edwards,TOT,G,23,472,23,13,20.5,2.4,6.7,.359,0.3,1.5,.171,2.1,5.1,.415,1.0,1.5,.657,0.3,1.6,1.8,0.6,0.2,1.8,1.4,6.0
Katryna Gaither,TOT,C,15,78,15,0,5.2,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,0.7,0.7,1.000,0.5,1.3,0.3,0.3,0.1,0.3,0.7,1.3
Kristen Rasmussen,TOT,F,26,463,26,7,17.8,1.3,3.8,.350,0.1,0.3,.286,1.3,3.6,.355,2.1,2.5,.844,1.7,3.8,1.1,1.0,0.5,1.2,1.9,4.8
Angela Aycock,SEA,G,1,7,1,0,7.0,0.0,3.0,.000,0.0,2.0,.000,0.0,1.0,.000,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Michelle Edwards,CLE,G,3,17,3,0,5.7,1.3,3.3,.400,0.0,1.0,.000,1.3,2.3,.571,0.0,0.0,,0.0,0.7,0.3,0.0,0.0,1.3,1.0,2.7
Katryna Gaither,UTA,C,9,54,9,0,6.0,0.2,0.8,.286,0.0,0.0,,0.2,0.8,.286,1.1,1.1,1.000,0.8,1.9,0.4,0.4,0.0,0.4,0.9,1.6
Kristen Rasmussen,UTA,F,1,9,1,0,9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0
Angela Aycock,MIN,G,3,6,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.3,0.0,0.0,0.0,0.3,0.0
Michelle Edwards,SEA,G,20,455,20,13,22.8,2.6,7.2,.357,0.3,1.6,.188,2.3,5.6,.405,1.2,1.8,.657,0.4,1.7,2.0,0.7,0.3,1.9,1.5,6.6
Katryna Gaither,IND,C,6,24,6,0,4.0,0.5,1.3,.375,0.0,0.0,,0.5,1.3,.375,0.0,0.0,,0.2,0.5,0.2,0.0,0.2,0.2,0.3,1.0
Kristen Rasmussen,MIA,F,25,454,25,7,18.2,1.4,4.0,.350,0.1,0.3,.286,1.3,3.7,.355,2.2,2.6,.844,1.8,3.8,1.1,1.0,0.6,1.2,1.9,5.0
