Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Teresa Weatherspoon*,NYL,G,32,1086,32,32,33.9,2.5,5.9,.421,1.0,2.6,.378,1.5,3.4,.454,1.2,1.8,.679,0.7,3.3,6.4,2.4,0.1,2.5,2.8,7.2
Val Whiting-Raymond,DET,C-F,31,764,31,20,24.6,2.5,6.5,.380,0.0,0.0,,2.5,6.5,.380,1.6,3.5,.455,2.1,6.7,1.6,1.3,1.0,1.5,2.7,6.5
Tamika Whitmore,NYL,F,27,573,27,1,21.2,3.0,6.8,.435,0.0,0.3,.125,2.9,6.5,.449,2.0,2.9,.679,1.6,3.6,0.7,0.6,0.2,2.1,2.9,7.9
Jennifer Whittle,WAS,C,3,18,3,0,6.0,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.0,0.0,,0.0,1.0,0.0,0.3,0.3,1.7,0.3,0.0
Sue Wicks,NYL,F,32,938,32,30,29.3,2.8,7.1,.403,0.1,0.5,.133,2.8,6.6,.422,1.0,1.6,.615,2.4,7.0,1.4,1.3,1.3,2.0,3.8,6.8
Jamila Wideman,CLE,G,26,401,26,13,15.4,0.8,3.0,.273,0.1,0.8,.136,0.7,2.1,.327,0.4,0.7,.647,0.3,1.3,2.0,0.8,0.0,1.5,0.8,2.2
Natalie Williams,UTA,C,28,954,28,26,34.1,6.4,12.4,.519,0.0,0.1,.000,6.4,12.3,.522,5.1,6.8,.754,3.9,9.2,0.9,1.4,0.8,2.4,3.9,18.0
Rita Williams,WAS,G,31,312,31,0,10.1,1.0,2.0,.500,0.6,1.1,.559,0.4,0.9,.429,0.7,1.2,.639,0.2,1.2,1.0,0.7,0.0,0.8,1.3,3.4
Amanda Wilson,PHO,F,12,34,12,0,2.8,0.3,1.0,.333,0.1,0.4,.200,0.3,0.6,.429,0.3,0.3,1.000,0.3,0.5,0.2,0.1,0.1,0.2,0.3,1.0
Sophia Witherspoon,NYL,G,32,581,32,23,18.2,3.0,7.7,.396,0.9,2.4,.359,2.2,5.2,.413,1.5,2.2,.710,0.6,1.5,1.2,1.0,0.1,1.5,1.7,8.5
Kara Wolters,HOU,C,10,41,10,0,4.1,0.3,1.3,.231,0.0,0.0,,0.3,1.3,.231,1.0,1.2,.833,0.5,1.2,0.2,0.1,0.0,0.3,1.1,1.6
Tricia Bader Binford,TOT,G,16,106,16,0,6.6,0.1,1.0,.125,0.1,0.6,.100,0.1,0.4,.167,0.1,0.1,1.000,0.2,0.8,0.8,0.4,0.1,0.4,1.3,0.4
Cindy Brown,TOT,F,30,646,30,21,21.5,1.9,5.9,.320,0.3,1.3,.200,1.6,4.6,.355,1.9,2.7,.691,1.6,4.9,1.1,1.1,0.5,1.6,2.0,5.9
Korie Hlede,TOT,G,32,685,32,11,21.4,3.5,8.3,.416,0.7,1.7,.396,2.8,6.7,.421,2.3,2.6,.878,1.0,2.7,1.7,0.9,0.1,1.7,2.6,9.8
Wendy Palmer,TOT,F,31,741,31,14,23.9,3.4,7.8,.432,0.4,1.5,.283,2.9,6.3,.467,2.8,4.0,.699,1.6,6.1,1.4,0.3,0.4,1.9,3.3,9.9
Nyree Roberts,TOT,C,12,79,12,0,6.6,0.5,0.9,.545,0.0,0.0,,0.5,0.9,.545,0.4,0.8,.556,0.3,1.0,0.1,0.4,0.1,0.9,0.4,1.4
Olympia Scott,TOT,C,12,88,12,0,7.3,0.8,2.3,.321,0.0,0.0,,0.8,2.3,.321,0.6,1.0,.583,0.7,1.7,0.4,0.1,0.3,0.7,1.8,2.1
Tricia Bader Binford,UTA,G,7,34,7,0,4.9,0.0,0.4,.000,0.0,0.3,.000,0.0,0.1,.000,0.3,0.3,1.000,0.0,0.3,0.1,0.4,0.1,0.6,1.7,0.3
Cindy Brown,DET,F,21,490,21,21,23.3,2.2,7.0,.315,0.3,1.4,.233,1.9,5.5,.336,2.1,3.1,.692,1.7,5.4,1.0,1.2,0.6,1.7,2.1,6.9
Korie Hlede,DET,G,21,408,21,10,19.4,3.2,8.2,.390,0.4,1.1,.333,2.8,7.0,.399,2.0,2.3,.857,1.1,2.6,1.2,1.0,0.1,1.5,2.3,8.8
Wendy Palmer,UTA,F,20,446,20,4,22.3,2.9,7.1,.404,0.5,1.5,.300,2.4,5.6,.432,2.2,3.4,.647,1.2,4.2,1.5,0.2,0.4,1.6,2.9,8.4
Nyree Roberts,HOU,C,4,17,4,0,4.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.3,0.5,.500,0.3,0.5,0.0,0.0,0.0,0.3,0.0,0.3
Olympia Scott,UTA,C,4,36,4,0,9.0,0.8,2.5,.300,0.0,0.0,,0.8,2.5,.300,0.8,1.5,.500,1.3,2.0,0.5,0.3,0.0,0.8,1.8,2.3
Tricia Bader Binford,CLE,G,9,72,9,0,8.0,0.2,1.4,.154,0.1,0.9,.125,0.1,0.6,.200,0.0,0.0,,0.3,1.2,1.2,0.3,0.0,0.3,0.9,0.6
Cindy Brown,UTA,F,9,156,9,0,17.3,1.2,3.6,.344,0.1,1.1,.100,1.1,2.4,.455,1.2,1.8,.688,1.6,3.7,1.1,1.0,0.2,1.3,1.8,3.8
Korie Hlede,UTA,G,11,277,11,1,25.2,4.0,8.6,.463,1.2,2.6,.448,2.8,6.0,.470,2.7,3.0,.909,0.6,2.7,2.5,0.7,0.1,2.0,3.1,11.9
Wendy Palmer,DET,F,11,295,11,10,26.8,4.3,9.1,.470,0.4,1.5,.250,3.9,7.6,.512,3.8,5.0,.764,2.5,9.5,1.1,0.5,0.4,2.4,4.0,12.7
Nyree Roberts,WAS,C,8,62,8,0,7.8,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,0.5,0.9,.571,0.3,1.3,0.1,0.6,0.1,1.3,0.6,2.0
Olympia Scott,DET,C,8,52,8,0,6.5,0.8,2.3,.333,0.0,0.0,,0.8,2.3,.333,0.5,0.8,.667,0.4,1.5,0.4,0.0,0.4,0.6,1.8,2.0
